ResetId	SymbolId	OpType	Duration	Input	Output
1057	-1	Reset	195800	Reset	Reset
1057	0	TimedIO	283000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1058	-1	Reset	195300	Reset	Reset
1058	0	TimedIO	100500200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1059	-1	Reset	730000	Reset	Reset
1059	0	TimedIO	482900	ApplicationData	Alert2.10ConnectionClosed
1060	-1	Reset	488000	Reset	Reset
1060	0	TimedIO	380500	ChangeCipherSpec	Alert2.10ConnectionClosed
1061	-1	Reset	463100	Reset	Reset
1061	0	TimedIO	102718900	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1062	-1	Reset	568700	Reset	Reset
1062	0	TimedIO	382000	Alert10	Alert2.10ConnectionClosed
1063	-1	Reset	357900	Reset	Reset
1063	0	TimedIO	354600	EmptyCertificate	Alert2.10ConnectionClosed
1063	1	TimedIO	1100	Finished	ConnectionClosed
1064	-1	Reset	341500	Reset	Reset
1064	0	TimedIO	318300	EmptyCertificate	Alert2.10ConnectionClosed
1064	1	TimedIO	1500	ClientHelloDHE	ConnectionClosed
1065	-1	Reset	412500	Reset	Reset
1065	0	TimedIO	285400	EmptyCertificate	Alert2.10ConnectionClosed
1065	1	TimedIO	500	ApplicationData	ConnectionClosed
1066	-1	Reset	141700	Reset	Reset
1066	0	TimedIO	196300	EmptyCertificate	Alert2.10ConnectionClosed
1066	1	TimedIO	1300	ClientKeyExchange	ConnectionClosed
1067	-1	Reset	197500	Reset	Reset
1067	0	TimedIO	119900	EmptyCertificate	Alert2.10ConnectionClosed
1067	1	TimedIO	600	EmptyCertificate	ConnectionClosed
1068	-1	Reset	146700	Reset	Reset
1068	0	TimedIO	166600	EmptyCertificate	Alert2.10ConnectionClosed
1068	1	TimedIO	500	ClientHelloRSA	ConnectionClosed
1069	-1	Reset	179900	Reset	Reset
1069	0	TimedIO	262900	EmptyCertificate	Alert2.10ConnectionClosed
1069	1	TimedIO	400	ChangeCipherSpec	ConnectionClosed
1070	-1	Reset	181400	Reset	Reset
1070	0	TimedIO	236600	EmptyCertificate	Alert2.10ConnectionClosed
1070	1	TimedIO	400	Alert10	ConnectionClosed
1071	-1	Reset	192300	Reset	Reset
1071	0	TimedIO	261500	EmptyCertificate	Alert2.10ConnectionClosed
1071	1	TimedIO	400	ApplicationDataEmpty	ConnectionClosed
1072	-1	Reset	175500	Reset	Reset
1072	0	TimedIO	100461300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1072	1	TimedIO	823600	ApplicationData	Alert2.10ConnectionClosed
1073	-1	Reset	933900	Reset	Reset
1073	0	TimedIO	101244100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1073	1	TimedIO	599900	Alert10	ConnectionClosed
1074	-1	Reset	938600	Reset	Reset
1074	0	TimedIO	100704400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1074	1	TimedIO	100331800	ClientKeyExchange	Empty
1075	-1	Reset	435100	Reset	Reset
1075	0	TimedIO	100575500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1075	1	TimedIO	427000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1076	-1	Reset	770100	Reset	Reset
1076	0	TimedIO	100571900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1076	1	TimedIO	567500	ClientHelloRSA	Alert2.10ConnectionClosed
1077	-1	Reset	712000	Reset	Reset
1077	0	TimedIO	100724600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1077	1	TimedIO	448100	ChangeCipherSpec	Alert2.10ConnectionClosed
1078	-1	Reset	630400	Reset	Reset
1078	0	TimedIO	100616400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1078	1	TimedIO	345600	Finished	Alert2.10ConnectionClosed
1079	-1	Reset	407700	Reset	Reset
1079	0	TimedIO	100429200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1079	1	TimedIO	492200	EmptyCertificate	Alert2.10ConnectionClosed
1080	-1	Reset	706800	Reset	Reset
1080	0	TimedIO	100621100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1080	1	TimedIO	543000	ClientHelloDHE	Alert2.10ConnectionClosed
1081	-1	Reset	703900	Reset	Reset
1081	0	TimedIO	100567300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1081	1	TimedIO	100241800	ClientKeyExchange	Empty
1081	2	TimedIO	541500	ApplicationData	Alert2.10ConnectionClosed
1082	-1	Reset	734500	Reset	Reset
1082	0	TimedIO	100820800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1082	1	TimedIO	100258100	ClientKeyExchange	Empty
1082	2	TimedIO	100394600	ChangeCipherSpec	Empty
1083	-1	Reset	632000	Reset	Reset
1083	0	TimedIO	100841500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1083	1	TimedIO	100604500	ClientKeyExchange	Empty
1083	2	TimedIO	377100	ClientHelloDHE	Alert2.10ConnectionClosed
1084	-1	Reset	475300	Reset	Reset
1084	0	TimedIO	100449500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1084	1	TimedIO	100255500	ClientKeyExchange	Empty
1084	2	TimedIO	782100	EmptyCertificate	Alert2.10ConnectionClosed
1085	-1	Reset	900800	Reset	Reset
1085	0	TimedIO	101096200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1085	1	TimedIO	100337000	ClientKeyExchange	Empty
1085	2	TimedIO	726600	ApplicationDataEmpty	Alert2.10ConnectionClosed
1086	-1	Reset	941400	Reset	Reset
1086	0	TimedIO	101133700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1086	1	TimedIO	100345200	ClientKeyExchange	Empty
1086	2	TimedIO	907400	ClientHelloRSA	Alert2.10ConnectionClosed
1087	-1	Reset	999200	Reset	Reset
1087	0	TimedIO	101147400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1087	1	TimedIO	100278600	ClientKeyExchange	Empty
1087	2	TimedIO	613800	Alert10	ConnectionClosed
1088	-1	Reset	804300	Reset	Reset
1088	0	TimedIO	101070300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1088	1	TimedIO	100422700	ClientKeyExchange	Empty
1088	2	TimedIO	499000	ClientKeyExchange	Alert2.10ConnectionClosed
1089	-1	Reset	454000	Reset	Reset
1089	0	TimedIO	100477800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1089	1	TimedIO	100323000	ClientKeyExchange	Empty
1089	2	TimedIO	511500	Finished	Alert2.10ConnectionClosed
1090	-1	Reset	498900	Reset	Reset
1090	0	TimedIO	100615100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1090	1	TimedIO	100341800	ClientKeyExchange	Empty
1090	2	TimedIO	100259800	ChangeCipherSpec	Empty
1090	3	TimedIO	369200	ApplicationData	Alert2.10ConnectionClosed
1091	-1	Reset	527600	Reset	Reset
1091	0	TimedIO	100538400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1091	1	TimedIO	100536100	ClientKeyExchange	Empty
1091	2	TimedIO	100278100	ChangeCipherSpec	Empty
1091	3	TimedIO	100917200	Finished	ChangeCipherSpecHandshakeFinished
1092	-1	Reset	602100	Reset	Reset
1092	0	TimedIO	100632800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1092	1	TimedIO	100326100	ClientKeyExchange	Empty
1092	2	TimedIO	100237600	ChangeCipherSpec	Empty
1092	3	TimedIO	872200	ClientHelloRSA	Alert2.10ConnectionClosed
1093	-1	Reset	948600	Reset	Reset
1093	0	TimedIO	101152500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1093	1	TimedIO	100299500	ClientKeyExchange	Empty
1093	2	TimedIO	100600100	ChangeCipherSpec	Empty
1093	3	TimedIO	469700	ClientHelloDHE	Alert2.10ConnectionClosed
1094	-1	Reset	484900	Reset	Reset
1094	0	TimedIO	100589700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1094	1	TimedIO	100352000	ClientKeyExchange	Empty
1094	2	TimedIO	100420400	ChangeCipherSpec	Empty
1094	3	TimedIO	703500	ChangeCipherSpec	Alert2.10ConnectionClosed
1095	-1	Reset	748900	Reset	Reset
1095	0	TimedIO	100696400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1095	1	TimedIO	100443300	ClientKeyExchange	Empty
1095	2	TimedIO	100569900	ChangeCipherSpec	Empty
1095	3	TimedIO	524400	ApplicationDataEmpty	Alert2.10ConnectionClosed
1096	-1	Reset	576800	Reset	Reset
1096	0	TimedIO	100537000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1096	1	TimedIO	100395300	ClientKeyExchange	Empty
1096	2	TimedIO	100528700	ChangeCipherSpec	Empty
1096	3	TimedIO	857100	ClientKeyExchange	Alert2.10ConnectionClosed
1097	-1	Reset	611500	Reset	Reset
1097	0	TimedIO	100816500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1097	1	TimedIO	100546400	ClientKeyExchange	Empty
1097	2	TimedIO	100298800	ChangeCipherSpec	Empty
1097	3	TimedIO	524800	EmptyCertificate	Alert2.10ConnectionClosed
1098	-1	Reset	519900	Reset	Reset
1098	0	TimedIO	100681500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1098	1	TimedIO	100330100	ClientKeyExchange	Empty
1098	2	TimedIO	100355900	ChangeCipherSpec	Empty
1098	3	TimedIO	797300	Alert10	Alert2.10ConnectionClosed
1099	-1	Reset	929500	Reset	Reset
1099	0	TimedIO	100690300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1099	1	TimedIO	100321900	ClientKeyExchange	Empty
1099	2	TimedIO	100452900	ChangeCipherSpec	Empty
1099	3	TimedIO	100756400	Finished	ChangeCipherSpecHandshakeFinished
1099	4	TimedIO	1028700	ClientHelloRSA	Alert2.40ConnectionClosed
1100	-1	Reset	934300	Reset	Reset
1100	0	TimedIO	101092500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1100	1	TimedIO	100342500	ClientKeyExchange	Empty
1100	2	TimedIO	100525100	ChangeCipherSpec	Empty
1100	3	TimedIO	100745500	Finished	ChangeCipherSpecHandshakeFinished
1100	4	TimedIO	804700	EmptyCertificate	Alert2.10ConnectionClosed
1101	-1	Reset	768600	Reset	Reset
1101	0	TimedIO	100757600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1101	1	TimedIO	100214600	ClientKeyExchange	Empty
1101	2	TimedIO	100224000	ChangeCipherSpec	Empty
1101	3	TimedIO	100675300	Finished	ChangeCipherSpecHandshakeFinished
1101	4	TimedIO	973100	Finished	Alert2.10ConnectionClosed
1102	-1	Reset	979000	Reset	Reset
1102	0	TimedIO	100571300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1102	1	TimedIO	100487600	ClientKeyExchange	Empty
1102	2	TimedIO	100464000	ChangeCipherSpec	Empty
1102	3	TimedIO	100647100	Finished	ChangeCipherSpecHandshakeFinished
1102	4	TimedIO	754900	ChangeCipherSpec	Alert2.10ConnectionClosed
1103	-1	Reset	770200	Reset	Reset
1103	0	TimedIO	100751400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1103	1	TimedIO	100381800	ClientKeyExchange	Empty
1103	2	TimedIO	100339400	ChangeCipherSpec	Empty
1103	3	TimedIO	100850700	Finished	ChangeCipherSpecHandshakeFinished
1103	4	TimedIO	1190700	ClientKeyExchange	Alert2.10ConnectionClosed
1104	-1	Reset	858600	Reset	Reset
1104	0	TimedIO	101093900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1104	1	TimedIO	100606300	ClientKeyExchange	Empty
1104	2	TimedIO	100314700	ChangeCipherSpec	Empty
1104	3	TimedIO	101399300	Finished	ChangeCipherSpecHandshakeFinished
1104	4	TimedIO	100222300	ApplicationDataEmpty	Empty
1105	-1	Reset	986700	Reset	Reset
1105	0	TimedIO	101218300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1105	1	TimedIO	100492300	ClientKeyExchange	Empty
1105	2	TimedIO	100334100	ChangeCipherSpec	Empty
1105	3	TimedIO	101407900	Finished	ChangeCipherSpecHandshakeFinished
1105	4	TimedIO	1023500	ApplicationData	ApplicationDataConnectionClosed
1106	-1	Reset	833200	Reset	Reset
1106	0	TimedIO	101055900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1106	1	TimedIO	100235500	ClientKeyExchange	Empty
1106	2	TimedIO	100425000	ChangeCipherSpec	Empty
1106	3	TimedIO	101457300	Finished	ChangeCipherSpecHandshakeFinished
1106	4	TimedIO	475900	Alert10	ConnectionClosed
1107	-1	Reset	302300	Reset	Reset
1107	0	TimedIO	100501100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1107	1	TimedIO	100423900	ClientKeyExchange	Empty
1107	2	TimedIO	100388600	ChangeCipherSpec	Empty
1107	3	TimedIO	101091600	Finished	ChangeCipherSpecHandshakeFinished
1107	4	TimedIO	914700	ClientHelloDHE	Alert2.40ConnectionClosed
1108	-1	Reset	726900	Reset	Reset
1108	0	TimedIO	292000	ApplicationData	Alert2.10ConnectionClosed
1109	-1	Reset	229700	Reset	Reset
1109	0	TimedIO	267100	EmptyCertificate	Alert2.10ConnectionClosed
1110	-1	Reset	178000	Reset	Reset
1110	0	TimedIO	100396800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1111	-1	Reset	858500	Reset	Reset
1111	0	TimedIO	596700	Finished	Alert2.10ConnectionClosed
1112	-1	Reset	672000	Reset	Reset
1112	0	TimedIO	497900	ChangeCipherSpec	Alert2.10ConnectionClosed
1113	-1	Reset	618200	Reset	Reset
1113	0	TimedIO	101824100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1114	-1	Reset	652100	Reset	Reset
1114	0	TimedIO	354000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1115	-1	Reset	315800	Reset	Reset
1115	0	TimedIO	306800	Alert10	Alert2.10ConnectionClosed
1116	-1	Reset	354900	Reset	Reset
1116	0	TimedIO	443800	ClientKeyExchange	Alert2.10ConnectionClosed
1117	-1	Reset	330900	Reset	Reset
1117	0	TimedIO	332000	ApplicationData	Alert2.10ConnectionClosed
1117	1	TimedIO	1000	ClientHelloRSA	ConnectionClosed
1118	-1	Reset	256400	Reset	Reset
1118	0	TimedIO	283600	ApplicationData	Alert2.10ConnectionClosed
1118	1	TimedIO	500	ApplicationData	ConnectionClosed
1119	-1	Reset	262900	Reset	Reset
1119	0	TimedIO	304500	ApplicationData	Alert2.10ConnectionClosed
1119	1	TimedIO	500	ClientKeyExchange	ConnectionClosed
1120	-1	Reset	246400	Reset	Reset
1120	0	TimedIO	195200	ApplicationData	Alert2.10ConnectionClosed
1120	1	TimedIO	600	ClientHelloDHE	ConnectionClosed
1121	-1	Reset	202900	Reset	Reset
1121	0	TimedIO	228900	ApplicationData	Alert2.10ConnectionClosed
1121	1	TimedIO	400	Finished	ConnectionClosed
1122	-1	Reset	159600	Reset	Reset
1122	0	TimedIO	251500	ApplicationData	Alert2.10ConnectionClosed
1122	1	TimedIO	500	ApplicationDataEmpty	ConnectionClosed
1123	-1	Reset	209500	Reset	Reset
1123	0	TimedIO	234100	ApplicationData	Alert2.10ConnectionClosed
1123	1	TimedIO	600	Alert10	ConnectionClosed
1124	-1	Reset	186500	Reset	Reset
1124	0	TimedIO	183700	ApplicationData	Alert2.10ConnectionClosed
1124	1	TimedIO	500	EmptyCertificate	ConnectionClosed
1125	-1	Reset	209100	Reset	Reset
1125	0	TimedIO	155400	ApplicationData	Alert2.10ConnectionClosed
1125	1	TimedIO	500	ChangeCipherSpec	ConnectionClosed
1126	-1	Reset	206300	Reset	Reset
1126	0	TimedIO	100349500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1126	1	TimedIO	342900	EmptyCertificate	Alert2.10ConnectionClosed
1127	-1	Reset	430200	Reset	Reset
1127	0	TimedIO	100484700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1127	1	TimedIO	463100	ChangeCipherSpec	Alert2.10ConnectionClosed
1128	-1	Reset	368400	Reset	Reset
1128	0	TimedIO	100473400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1128	1	TimedIO	461500	ClientHelloRSA	Alert2.10ConnectionClosed
1129	-1	Reset	382100	Reset	Reset
1129	0	TimedIO	100545500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1129	1	TimedIO	778700	ClientHelloDHE	Alert2.10ConnectionClosed
1130	-1	Reset	815200	Reset	Reset
1130	0	TimedIO	101168600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1130	1	TimedIO	483900	Alert10	ConnectionClosed
1131	-1	Reset	502900	Reset	Reset
1131	0	TimedIO	100507300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1131	1	TimedIO	728400	ApplicationData	Alert2.10ConnectionClosed
1132	-1	Reset	885100	Reset	Reset
1132	0	TimedIO	101099200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1132	1	TimedIO	100435800	ClientKeyExchange	Empty
1133	-1	Reset	572800	Reset	Reset
1133	0	TimedIO	100777700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1133	1	TimedIO	815400	Finished	Alert2.10ConnectionClosed
1134	-1	Reset	887700	Reset	Reset
1134	0	TimedIO	101191100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1134	1	TimedIO	391100	ApplicationDataEmpty	Alert2.10ConnectionClosed
1135	-1	Reset	518800	Reset	Reset
1135	0	TimedIO	100547900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1135	1	TimedIO	100300200	ClientKeyExchange	Empty
1135	2	TimedIO	712700	ApplicationDataEmpty	Alert2.10ConnectionClosed
1136	-1	Reset	866200	Reset	Reset
1136	0	TimedIO	101165100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1136	1	TimedIO	100335400	ClientKeyExchange	Empty
1136	2	TimedIO	708500	Alert10	ConnectionClosed
1137	-1	Reset	865600	Reset	Reset
1137	0	TimedIO	101064000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1137	1	TimedIO	100240700	ClientKeyExchange	Empty
1137	2	TimedIO	701900	ApplicationData	Alert2.10ConnectionClosed
1138	-1	Reset	818900	Reset	Reset
1138	0	TimedIO	101030200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1138	1	TimedIO	100347000	ClientKeyExchange	Empty
1138	2	TimedIO	1068000	ClientKeyExchange	Alert2.10ConnectionClosed
1139	-1	Reset	922500	Reset	Reset
1139	0	TimedIO	101086700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1139	1	TimedIO	100307400	ClientKeyExchange	Empty
1139	2	TimedIO	909500	Finished	Alert2.10ConnectionClosed
1140	-1	Reset	846200	Reset	Reset
1140	0	TimedIO	101087700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1140	1	TimedIO	100384400	ClientKeyExchange	Empty
1140	2	TimedIO	384300	EmptyCertificate	Alert2.10ConnectionClosed
1141	-1	Reset	490500	Reset	Reset
1141	0	TimedIO	100497500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1141	1	TimedIO	100258800	ClientKeyExchange	Empty
1141	2	TimedIO	100305100	ChangeCipherSpec	Empty
1142	-1	Reset	582400	Reset	Reset
1142	0	TimedIO	100780600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1142	1	TimedIO	100534500	ClientKeyExchange	Empty
1142	2	TimedIO	349600	ClientHelloDHE	Alert2.10ConnectionClosed
1143	-1	Reset	390000	Reset	Reset
1143	0	TimedIO	100514600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1143	1	TimedIO	100225700	ClientKeyExchange	Empty
1143	2	TimedIO	301300	ClientHelloRSA	Alert2.10ConnectionClosed
1144	-1	Reset	457200	Reset	Reset
1144	0	TimedIO	100421200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1144	1	TimedIO	100268700	ClientKeyExchange	Empty
1144	2	TimedIO	100350100	ChangeCipherSpec	Empty
1144	3	TimedIO	652800	ClientKeyExchange	Alert2.10ConnectionClosed
1145	-1	Reset	413500	Reset	Reset
1145	0	TimedIO	100479700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1145	1	TimedIO	100434900	ClientKeyExchange	Empty
1145	2	TimedIO	100508900	ChangeCipherSpec	Empty
1145	3	TimedIO	385200	Alert10	Alert2.10ConnectionClosed
1146	-1	Reset	409100	Reset	Reset
1146	0	TimedIO	100493400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1146	1	TimedIO	100344200	ClientKeyExchange	Empty
1146	2	TimedIO	100208700	ChangeCipherSpec	Empty
1146	3	TimedIO	391800	ClientHelloRSA	Alert2.10ConnectionClosed
1147	-1	Reset	478400	Reset	Reset
1147	0	TimedIO	100481500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1147	1	TimedIO	100236300	ClientKeyExchange	Empty
1147	2	TimedIO	100184300	ChangeCipherSpec	Empty
1147	3	TimedIO	492700	EmptyCertificate	Alert2.10ConnectionClosed
1148	-1	Reset	775500	Reset	Reset
1148	0	TimedIO	100333800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1148	1	TimedIO	100241500	ClientKeyExchange	Empty
1148	2	TimedIO	100290500	ChangeCipherSpec	Empty
1148	3	TimedIO	528700	ApplicationData	Alert2.10ConnectionClosed
1149	-1	Reset	665600	Reset	Reset
1149	0	TimedIO	100642000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1149	1	TimedIO	100354700	ClientKeyExchange	Empty
1149	2	TimedIO	100600700	ChangeCipherSpec	Empty
1149	3	TimedIO	941100	ClientHelloDHE	Alert2.10ConnectionClosed
1150	-1	Reset	906200	Reset	Reset
1150	0	TimedIO	101076400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1150	1	TimedIO	100284700	ClientKeyExchange	Empty
1150	2	TimedIO	100287400	ChangeCipherSpec	Empty
1150	3	TimedIO	548700	ApplicationDataEmpty	Alert2.10ConnectionClosed
1151	-1	Reset	547000	Reset	Reset
1151	0	TimedIO	100670300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1151	1	TimedIO	100314800	ClientKeyExchange	Empty
1151	2	TimedIO	100264000	ChangeCipherSpec	Empty
1151	3	TimedIO	100699300	Finished	ChangeCipherSpecHandshakeFinished
1152	-1	Reset	607000	Reset	Reset
1152	0	TimedIO	100634800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1152	1	TimedIO	100206400	ClientKeyExchange	Empty
1152	2	TimedIO	100316800	ChangeCipherSpec	Empty
1152	3	TimedIO	732300	ChangeCipherSpec	Alert2.10ConnectionClosed
1153	-1	Reset	838300	Reset	Reset
1153	0	TimedIO	101048700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1153	1	TimedIO	100419100	ClientKeyExchange	Empty
1153	2	TimedIO	100488800	ChangeCipherSpec	Empty
1153	3	TimedIO	100540400	Finished	ChangeCipherSpecHandshakeFinished
1153	4	TimedIO	396100	ChangeCipherSpec	Alert2.10ConnectionClosed
1154	-1	Reset	452400	Reset	Reset
1154	0	TimedIO	100517200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1154	1	TimedIO	100291500	ClientKeyExchange	Empty
1154	2	TimedIO	100483700	ChangeCipherSpec	Empty
1154	3	TimedIO	100773800	Finished	ChangeCipherSpecHandshakeFinished
1154	4	TimedIO	702400	ApplicationData	ApplicationDataConnectionClosed
1155	-1	Reset	763100	Reset	Reset
1155	0	TimedIO	100809000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1155	1	TimedIO	100238700	ClientKeyExchange	Empty
1155	2	TimedIO	100405700	ChangeCipherSpec	Empty
1155	3	TimedIO	100772500	Finished	ChangeCipherSpecHandshakeFinished
1155	4	TimedIO	964200	ClientKeyExchange	Alert2.10ConnectionClosed
1156	-1	Reset	614300	Reset	Reset
1156	0	TimedIO	100441800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1156	1	TimedIO	100302300	ClientKeyExchange	Empty
1156	2	TimedIO	100225700	ChangeCipherSpec	Empty
1156	3	TimedIO	100665600	Finished	ChangeCipherSpecHandshakeFinished
1156	4	TimedIO	525300	Finished	Alert2.10ConnectionClosed
1157	-1	Reset	511400	Reset	Reset
1157	0	TimedIO	100519200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1157	1	TimedIO	100180600	ClientKeyExchange	Empty
1157	2	TimedIO	100349500	ChangeCipherSpec	Empty
1157	3	TimedIO	100690600	Finished	ChangeCipherSpecHandshakeFinished
1157	4	TimedIO	398000	EmptyCertificate	Alert2.10ConnectionClosed
1158	-1	Reset	1113700	Reset	Reset
1158	0	TimedIO	100636800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1158	1	TimedIO	100317400	ClientKeyExchange	Empty
1158	2	TimedIO	100318600	ChangeCipherSpec	Empty
1158	3	TimedIO	100830100	Finished	ChangeCipherSpecHandshakeFinished
1158	4	TimedIO	100171100	ApplicationDataEmpty	Empty
1159	-1	Reset	631700	Reset	Reset
