ResetId	SymbolId	OpType	Duration	Input	Output
1259	0	TimedIO	100817000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1259	1	TimedIO	101147000	ClientKeyExchange	Empty
1259	2	TimedIO	100168200	ChangeCipherSpec	Empty
1259	3	TimedIO	235800	ApplicationDataEmpty	Alert2.10ConnectionClosed
1260	-1	Reset	265500	Reset	Reset
1260	0	TimedIO	100277900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1260	1	TimedIO	100286000	ClientKeyExchange	Empty
1260	2	TimedIO	100263000	ChangeCipherSpec	Empty
1260	3	TimedIO	808600	Alert10	Alert2.10ConnectionClosed
1261	-1	Reset	937800	Reset	Reset
1261	0	TimedIO	100849000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1261	1	TimedIO	100288100	ClientKeyExchange	Empty
1261	2	TimedIO	100791300	ChangeCipherSpec	Empty
1261	3	TimedIO	100691100	Finished	ChangeCipherSpecHandshakeFinished
1261	4	TimedIO	403500	EmptyCertificate	Alert2.10ConnectionClosed
1262	-1	Reset	342800	Reset	Reset
1262	0	TimedIO	100516000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1262	1	TimedIO	100293100	ClientKeyExchange	Empty
1262	2	TimedIO	100253700	ChangeCipherSpec	Empty
1262	3	TimedIO	100769300	Finished	ChangeCipherSpecHandshakeFinished
1262	4	TimedIO	100131700	ApplicationDataEmpty	Empty
1263	-1	Reset	512000	Reset	Reset
1263	0	TimedIO	100443900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1263	1	TimedIO	100307000	ClientKeyExchange	Empty
1263	2	TimedIO	100239300	ChangeCipherSpec	Empty
1263	3	TimedIO	101502500	Finished	ChangeCipherSpecHandshakeFinished
1263	4	TimedIO	360500	ClientKeyExchange	Alert2.10ConnectionClosed
1264	-1	Reset	253900	Reset	Reset
1264	0	TimedIO	100268800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1264	1	TimedIO	100169600	ClientKeyExchange	Empty
1264	2	TimedIO	100144500	ChangeCipherSpec	Empty
1264	3	TimedIO	101716600	Finished	ChangeCipherSpecHandshakeFinished
1264	4	TimedIO	324900	Finished	Alert2.10ConnectionClosed
1265	-1	Reset	258400	Reset	Reset
1265	0	TimedIO	100267100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1265	1	TimedIO	100227300	ClientKeyExchange	Empty
1265	2	TimedIO	100258900	ChangeCipherSpec	Empty
1265	3	TimedIO	101580900	Finished	ChangeCipherSpecHandshakeFinished
1265	4	TimedIO	354000	Alert10	ConnectionClosed
1266	-1	Reset	334600	Reset	Reset
1266	0	TimedIO	100283400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1266	1	TimedIO	100459600	ClientKeyExchange	Empty
1266	2	TimedIO	100175700	ChangeCipherSpec	Empty
1266	3	TimedIO	100521300	Finished	ChangeCipherSpecHandshakeFinished
1266	4	TimedIO	269700	ChangeCipherSpec	Alert2.10ConnectionClosed
1267	-1	Reset	262200	Reset	Reset
1267	0	TimedIO	100251100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1267	1	TimedIO	100223600	ClientKeyExchange	Empty
1267	2	TimedIO	100211200	ChangeCipherSpec	Empty
1267	3	TimedIO	100808800	Finished	ChangeCipherSpecHandshakeFinished
1267	4	TimedIO	660500	ApplicationData	ApplicationDataConnectionClosed
1268	-1	Reset	602400	Reset	Reset
1268	0	TimedIO	100539900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1268	1	TimedIO	100242200	ClientKeyExchange	Empty
1268	2	TimedIO	100261000	ChangeCipherSpec	Empty
1268	3	TimedIO	100578300	Finished	ChangeCipherSpecHandshakeFinished
1268	4	TimedIO	280000	ClientHelloDHE	Alert2.40ConnectionClosed
1269	-1	Reset	245100	Reset	Reset
1269	0	TimedIO	100251700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1269	1	TimedIO	100266800	ClientKeyExchange	Empty
1269	2	TimedIO	100597200	ChangeCipherSpec	Empty
1269	3	TimedIO	100501800	Finished	ChangeCipherSpecHandshakeFinished
1269	4	TimedIO	439100	ClientHelloRSA	Alert2.40ConnectionClosed
1270	-1	Reset	364400	Reset	Reset
1270	0	TimedIO	241500	ApplicationDataEmpty	Alert2.10ConnectionClosed
1271	-1	Reset	320300	Reset	Reset
1271	0	TimedIO	272400	Finished	Alert2.10ConnectionClosed
1272	-1	Reset	476100	Reset	Reset
1272	0	TimedIO	269200	ApplicationData	Alert2.10ConnectionClosed
1273	-1	Reset	297700	Reset	Reset
1273	0	TimedIO	191300	Alert10	Alert2.10ConnectionClosed
1274	-1	Reset	223100	Reset	Reset
1274	0	TimedIO	282300	ClientKeyExchange	Alert2.10ConnectionClosed
1275	-1	Reset	205300	Reset	Reset
1275	0	TimedIO	135100	ChangeCipherSpec	Alert2.10ConnectionClosed
1276	-1	Reset	182700	Reset	Reset
1276	0	TimedIO	100244700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1277	-1	Reset	385900	Reset	Reset
1277	0	TimedIO	218800	EmptyCertificate	Alert2.10ConnectionClosed
1278	-1	Reset	237800	Reset	Reset
1278	0	TimedIO	102985900	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1279	-1	Reset	392000	Reset	Reset
1279	0	TimedIO	215700	ApplicationDataEmpty	Alert2.10ConnectionClosed
1279	1	TimedIO	200	ClientHelloRSA	ConnectionClosed
1280	-1	Reset	247900	Reset	Reset
1280	0	TimedIO	198200	ApplicationDataEmpty	Alert2.10ConnectionClosed
1280	1	TimedIO	300	ApplicationDataEmpty	ConnectionClosed
1281	-1	Reset	246900	Reset	Reset
1281	0	TimedIO	172000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1281	1	TimedIO	300	Alert10	ConnectionClosed
1282	-1	Reset	248000	Reset	Reset
1282	0	TimedIO	165400	ApplicationDataEmpty	Alert2.10ConnectionClosed
1282	1	TimedIO	200	Finished	ConnectionClosed
1283	-1	Reset	296000	Reset	Reset
1283	0	TimedIO	154100	ApplicationDataEmpty	Alert2.10ConnectionClosed
1283	1	TimedIO	100	ApplicationData	ConnectionClosed
1284	-1	Reset	176300	Reset	Reset
1284	0	TimedIO	139900	ApplicationDataEmpty	Alert2.10ConnectionClosed
1284	1	TimedIO	100	EmptyCertificate	ConnectionClosed
1285	-1	Reset	168700	Reset	Reset
1285	0	TimedIO	168700	ApplicationDataEmpty	Alert2.10ConnectionClosed
1285	1	TimedIO	200	ClientHelloDHE	ConnectionClosed
1286	-1	Reset	442200	Reset	Reset
1286	0	TimedIO	319200	ApplicationDataEmpty	Alert2.10ConnectionClosed
1286	1	TimedIO	100	ClientKeyExchange	ConnectionClosed
1287	-1	Reset	346300	Reset	Reset
1287	0	TimedIO	220500	ApplicationDataEmpty	Alert2.10ConnectionClosed
1287	1	TimedIO	100	ChangeCipherSpec	ConnectionClosed
1288	-1	Reset	273600	Reset	Reset
1288	0	TimedIO	100347300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1288	1	TimedIO	275800	ApplicationData	Alert2.10ConnectionClosed
1289	-1	Reset	311500	Reset	Reset
1289	0	TimedIO	100979900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1289	1	TimedIO	370000	Alert10	ConnectionClosed
1290	-1	Reset	464700	Reset	Reset
1290	0	TimedIO	100403500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1290	1	TimedIO	288600	EmptyCertificate	Alert2.10ConnectionClosed
1291	-1	Reset	312300	Reset	Reset
1291	0	TimedIO	100314800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1291	1	TimedIO	399000	ChangeCipherSpec	Alert2.10ConnectionClosed
1292	-1	Reset	515700	Reset	Reset
1292	0	TimedIO	100818600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1292	1	TimedIO	100524700	ClientKeyExchange	Empty
1293	-1	Reset	746800	Reset	Reset
1293	0	TimedIO	100487500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1293	1	TimedIO	416500	ClientHelloRSA	Alert2.10ConnectionClosed
1294	-1	Reset	485000	Reset	Reset
1294	0	TimedIO	100450500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1294	1	TimedIO	391900	ClientHelloDHE	Alert2.10ConnectionClosed
1295	-1	Reset	489800	Reset	Reset
1295	0	TimedIO	100491000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1295	1	TimedIO	374000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1296	-1	Reset	465700	Reset	Reset
1296	0	TimedIO	100467500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1296	1	TimedIO	451300	Finished	Alert2.10ConnectionClosed
1297	-1	Reset	460500	Reset	Reset
1297	0	TimedIO	100477800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1297	1	TimedIO	100572600	ClientKeyExchange	Empty
1297	2	TimedIO	499400	ClientHelloDHE	Alert2.10ConnectionClosed
1298	-1	Reset	588800	Reset	Reset
1298	0	TimedIO	100574600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1298	1	TimedIO	100161400	ClientKeyExchange	Empty
1298	2	TimedIO	345700	Finished	Alert2.10ConnectionClosed
1299	-1	Reset	316900	Reset	Reset
1299	0	TimedIO	100291900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1299	1	TimedIO	100188700	ClientKeyExchange	Empty
1299	2	TimedIO	419200	ClientKeyExchange	Alert2.10ConnectionClosed
1300	-1	Reset	364300	Reset	Reset
1300	0	TimedIO	100366800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1300	1	TimedIO	100334800	ClientKeyExchange	Empty
1300	2	TimedIO	357100	EmptyCertificate	Alert2.10ConnectionClosed
1301	-1	Reset	430900	Reset	Reset
1301	0	TimedIO	100405600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1301	1	TimedIO	100248100	ClientKeyExchange	Empty
1301	2	TimedIO	100226200	ChangeCipherSpec	Empty
1302	-1	Reset	424900	Reset	Reset
1302	0	TimedIO	100345700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1302	1	TimedIO	100200400	ClientKeyExchange	Empty
1302	2	TimedIO	290000	Alert10	ConnectionClosed
1303	-1	Reset	406800	Reset	Reset
1303	0	TimedIO	101343000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1303	1	TimedIO	100255300	ClientKeyExchange	Empty
1303	2	TimedIO	238800	ClientHelloRSA	Alert2.10ConnectionClosed
1304	-1	Reset	251500	Reset	Reset
1304	0	TimedIO	100261300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1304	1	TimedIO	100452200	ClientKeyExchange	Empty
1304	2	TimedIO	314100	ApplicationData	Alert2.10ConnectionClosed
1305	-1	Reset	364800	Reset	Reset
1305	0	TimedIO	100422500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1305	1	TimedIO	100351000	ClientKeyExchange	Empty
1305	2	TimedIO	416700	ApplicationDataEmpty	Alert2.10ConnectionClosed
1306	-1	Reset	474700	Reset	Reset
1306	0	TimedIO	100492500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1306	1	TimedIO	100204800	ClientKeyExchange	Empty
1306	2	TimedIO	100206800	ChangeCipherSpec	Empty
1306	3	TimedIO	100686800	Finished	ChangeCipherSpecHandshakeFinished
1307	-1	Reset	354000	Reset	Reset
1307	0	TimedIO	100269300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1307	1	TimedIO	100290000	ClientKeyExchange	Empty
1307	2	TimedIO	100269300	ChangeCipherSpec	Empty
1307	3	TimedIO	348900	ClientHelloDHE	Alert2.10ConnectionClosed
1308	-1	Reset	398800	Reset	Reset
1308	0	TimedIO	100443600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1308	1	TimedIO	101063200	ClientKeyExchange	Empty
1308	2	TimedIO	100229600	ChangeCipherSpec	Empty
1308	3	TimedIO	293400	Alert10	Alert2.10ConnectionClosed
1309	-1	Reset	562400	Reset	Reset
1309	0	TimedIO	100303300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1309	1	TimedIO	100341100	ClientKeyExchange	Empty
1309	2	TimedIO	100198200	ChangeCipherSpec	Empty
1309	3	TimedIO	404800	ClientHelloRSA	Alert2.10ConnectionClosed
1310	-1	Reset	399600	Reset	Reset
1310	0	TimedIO	101093400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1310	1	TimedIO	100437200	ClientKeyExchange	Empty
1310	2	TimedIO	100225200	ChangeCipherSpec	Empty
1310	3	TimedIO	360500	EmptyCertificate	Alert2.10ConnectionClosed
1311	-1	Reset	394400	Reset	Reset
1311	0	TimedIO	100390300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1311	1	TimedIO	100224300	ClientKeyExchange	Empty
1311	2	TimedIO	100194100	ChangeCipherSpec	Empty
1311	3	TimedIO	269000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1312	-1	Reset	389000	Reset	Reset
1312	0	TimedIO	100352200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1312	1	TimedIO	100229000	ClientKeyExchange	Empty
1312	2	TimedIO	100203700	ChangeCipherSpec	Empty
1312	3	TimedIO	380100	ChangeCipherSpec	Alert2.10ConnectionClosed
1313	-1	Reset	396900	Reset	Reset
1313	0	TimedIO	100360700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1313	1	TimedIO	100471900	ClientKeyExchange	Empty
1313	2	TimedIO	100212800	ChangeCipherSpec	Empty
1313	3	TimedIO	352400	ApplicationData	Alert2.10ConnectionClosed
1314	-1	Reset	386700	Reset	Reset
1314	0	TimedIO	100962100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1314	1	TimedIO	100326000	ClientKeyExchange	Empty
1314	2	TimedIO	100268600	ChangeCipherSpec	Empty
1314	3	TimedIO	671300	ClientKeyExchange	Alert2.10ConnectionClosed
1315	-1	Reset	592600	Reset	Reset
1315	0	TimedIO	100674100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1315	1	TimedIO	101161200	ClientKeyExchange	Empty
1315	2	TimedIO	100891200	ChangeCipherSpec	Empty
1315	3	TimedIO	100671900	Finished	ChangeCipherSpecHandshakeFinished
1315	4	TimedIO	291300	ClientHelloRSA	Alert2.40ConnectionClosed
1316	-1	Reset	235200	Reset	Reset
1316	0	TimedIO	100414100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1316	1	TimedIO	100280200	ClientKeyExchange	Empty
1316	2	TimedIO	100424800	ChangeCipherSpec	Empty
1316	3	TimedIO	100473000	Finished	ChangeCipherSpecHandshakeFinished
1316	4	TimedIO	315200	EmptyCertificate	Alert2.10ConnectionClosed
1317	-1	Reset	262100	Reset	Reset
1317	0	TimedIO	100295700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1317	1	TimedIO	100784800	ClientKeyExchange	Empty
1317	2	TimedIO	100168700	ChangeCipherSpec	Empty
1317	3	TimedIO	100510900	Finished	ChangeCipherSpecHandshakeFinished
1317	4	TimedIO	496400	Finished	Alert2.10ConnectionClosed
1318	-1	Reset	410700	Reset	Reset
1318	0	TimedIO	100415800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1318	1	TimedIO	100270900	ClientKeyExchange	Empty
1318	2	TimedIO	100189200	ChangeCipherSpec	Empty
1318	3	TimedIO	100567100	Finished	ChangeCipherSpecHandshakeFinished
1318	4	TimedIO	413200	ApplicationData	ApplicationDataConnectionClosed
1319	-1	Reset	421700	Reset	Reset
1319	0	TimedIO	100768900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1319	1	TimedIO	100158600	ClientKeyExchange	Empty
1319	2	TimedIO	100201600	ChangeCipherSpec	Empty
1319	3	TimedIO	100680600	Finished	ChangeCipherSpecHandshakeFinished
1319	4	TimedIO	245300	Alert10	ConnectionClosed
1320	-1	Reset	286400	Reset	Reset
1320	0	TimedIO	100346000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1320	1	TimedIO	100274300	ClientKeyExchange	Empty
1320	2	TimedIO	100208700	ChangeCipherSpec	Empty
1320	3	TimedIO	100530800	Finished	ChangeCipherSpecHandshakeFinished
1320	4	TimedIO	437500	ChangeCipherSpec	Alert2.10ConnectionClosed
1321	-1	Reset	513500	Reset	Reset
1321	0	TimedIO	100988300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1321	1	TimedIO	100280000	ClientKeyExchange	Empty
1321	2	TimedIO	100248300	ChangeCipherSpec	Empty
1321	3	TimedIO	100600900	Finished	ChangeCipherSpecHandshakeFinished
1321	4	TimedIO	100122700	ApplicationDataEmpty	Empty
1322	-1	Reset	477700	Reset	Reset
1322	0	TimedIO	100363000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1322	1	TimedIO	100804000	ClientKeyExchange	Empty
1322	2	TimedIO	100221800	ChangeCipherSpec	Empty
1322	3	TimedIO	101615300	Finished	ChangeCipherSpecHandshakeFinished
1322	4	TimedIO	499700	ClientHelloDHE	Alert2.40ConnectionClosed
1323	-1	Reset	406500	Reset	Reset
1323	0	TimedIO	100422200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1323	1	TimedIO	100857400	ClientKeyExchange	Empty
1323	2	TimedIO	100261100	ChangeCipherSpec	Empty
1323	3	TimedIO	100423100	Finished	ChangeCipherSpecHandshakeFinished
1323	4	TimedIO	464100	ClientKeyExchange	Alert2.10ConnectionClosed
1324	-1	Reset	419700	Reset	Reset
1324	0	TimedIO	102231300	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1325	-1	Reset	423900	Reset	Reset
1325	0	TimedIO	237600	ApplicationData	Alert2.10ConnectionClosed
1326	-1	Reset	155300	Reset	Reset
1326	0	TimedIO	172100	Alert10	Alert2.10ConnectionClosed
1327	-1	Reset	141800	Reset	Reset
1327	0	TimedIO	196200	ApplicationDataEmpty	Alert2.10ConnectionClosed
1328	-1	Reset	160200	Reset	Reset
1328	0	TimedIO	101288200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
1329	-1	Reset	605700	Reset	Reset
1329	0	TimedIO	214600	EmptyCertificate	Alert2.10ConnectionClosed
1330	-1	Reset	176500	Reset	Reset
1330	0	TimedIO	268900	ChangeCipherSpec	Alert2.10ConnectionClosed
1331	-1	Reset	151800	Reset	Reset
1331	0	TimedIO	141400	Finished	Alert2.10ConnectionClosed
1332	-1	Reset	261200	Reset	Reset
1332	0	TimedIO	240000	ClientKeyExchange	Alert2.10ConnectionClosed
1333	-1	Reset	193400	Reset	Reset
1333	0	TimedIO	102875900	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1333	1	TimedIO	718600	EmptyCertificate	Alert2.10ConnectionClosed
1334	-1	Reset	911400	Reset	Reset
1334	0	TimedIO	106943400	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1334	1	TimedIO	343800	Alert10	ConnectionClosed
1335	-1	Reset	410100	Reset	Reset
1335	0	TimedIO	105759400	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1335	1	TimedIO	197100	ClientHelloDHE	Alert2.10ConnectionClosed
1336	-1	Reset	269900	Reset	Reset
1336	0	TimedIO	103142400	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1336	1	TimedIO	361000	ClientHelloRSA	Alert2.10ConnectionClosed
1337	-1	Reset	359400	Reset	Reset
1337	0	TimedIO	103728700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1337	1	TimedIO	345100	Finished	Alert2.10ConnectionClosed
1338	-1	Reset	374000	Reset	Reset
1338	0	TimedIO	103727100	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1338	1	TimedIO	345000	ApplicationDataEmpty	Alert2.10ConnectionClosed
1339	-1	Reset	356900	Reset	Reset
1339	0	TimedIO	102747500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1339	1	TimedIO	680500	ApplicationData	Alert2.10ConnectionClosed
1340	-1	Reset	887800	Reset	Reset
1340	0	TimedIO	107116300	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1340	1	TimedIO	100155700	ClientKeyExchange	Empty
1341	-1	Reset	485800	Reset	Reset
1341	0	TimedIO	104771600	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1341	1	TimedIO	285000	ChangeCipherSpec	Alert2.10ConnectionClosed
1342	-1	Reset	443900	Reset	Reset
1342	0	TimedIO	99200	ApplicationData	Alert2.10ConnectionClosed
1342	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
1343	-1	Reset	192500	Reset	Reset
1343	0	TimedIO	81200	ApplicationData	Alert2.10ConnectionClosed
1343	1	TimedIO	200	Finished	ConnectionClosed
1344	-1	Reset	136900	Reset	Reset
1344	0	TimedIO	80200	ApplicationData	Alert2.10ConnectionClosed
1344	1	TimedIO	100	ApplicationData	ConnectionClosed
1345	-1	Reset	133200	Reset	Reset
1345	0	TimedIO	78100	ApplicationData	Alert2.10ConnectionClosed
1345	1	TimedIO	100	ChangeCipherSpec	ConnectionClosed
1346	-1	Reset	125100	Reset	Reset
1346	0	TimedIO	72900	ApplicationData	Alert2.10ConnectionClosed
1346	1	TimedIO	200	ClientHelloRSA	ConnectionClosed
1347	-1	Reset	141300	Reset	Reset
1347	0	TimedIO	71400	ApplicationData	Alert2.10ConnectionClosed
1347	1	TimedIO	200	Alert10	ConnectionClosed
1348	-1	Reset	130000	Reset	Reset
1348	0	TimedIO	77500	ApplicationData	Alert2.10ConnectionClosed
1348	1	TimedIO	100	ClientHelloDHE	ConnectionClosed
1349	-1	Reset	123400	Reset	Reset
1349	0	TimedIO	72100	ApplicationData	Alert2.10ConnectionClosed
1349	1	TimedIO	100	ClientKeyExchange	ConnectionClosed
1350	-1	Reset	118500	Reset	Reset
1350	0	TimedIO	72000	ApplicationData	Alert2.10ConnectionClosed
1350	1	TimedIO	100	EmptyCertificate	ConnectionClosed
1351	-1	Reset	115600	Reset	Reset
1351	0	TimedIO	102051600	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1351	1	TimedIO	100100900	ClientKeyExchange	Empty
1351	2	TimedIO	358300	ClientHelloDHE	Alert2.10ConnectionClosed
1352	-1	Reset	417300	Reset	Reset
1352	0	TimedIO	104276700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1352	1	TimedIO	100324200	ClientKeyExchange	Empty
1352	2	TimedIO	257200	Finished	Alert2.10ConnectionClosed
1353	-1	Reset	243800	Reset	Reset
1353	0	TimedIO	102433500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1353	1	TimedIO	100098900	ClientKeyExchange	Empty
1353	2	TimedIO	100184300	ChangeCipherSpec	Empty
1354	-1	Reset	312100	Reset	Reset
1354	0	TimedIO	102712200	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1354	1	TimedIO	100150500	ClientKeyExchange	Empty
1354	2	TimedIO	217500	ApplicationData	Alert2.10ConnectionClosed
1355	-1	Reset	252400	Reset	Reset
1355	0	TimedIO	103080300	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1355	1	TimedIO	100121600	ClientKeyExchange	Empty
1355	2	TimedIO	412700	EmptyCertificate	Alert2.10ConnectionClosed
1356	-1	Reset	487300	Reset	Reset
1356	0	TimedIO	105137500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1356	1	TimedIO	100094200	ClientKeyExchange	Empty
1356	2	TimedIO	371600	ClientKeyExchange	Alert2.10ConnectionClosed
1357	-1	Reset	416000	Reset	Reset
1357	0	TimedIO	104618700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1357	1	TimedIO	100142600	ClientKeyExchange	Empty
1357	2	TimedIO	236100	ApplicationDataEmpty	Alert2.10ConnectionClosed
1358	-1	Reset	290900	Reset	Reset
1358	0	TimedIO	102083500	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1358	1	TimedIO	100075600	ClientKeyExchange	Empty
1358	2	TimedIO	292600	Alert10	ConnectionClosed
1359	-1	Reset	355700	Reset	Reset
1359	0	TimedIO	103382700	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1359	1	TimedIO	100153400	ClientKeyExchange	Empty
1359	2	TimedIO	312600	ClientHelloRSA	Alert2.10ConnectionClosed
1360	-1	Reset	364000	Reset	Reset
1360	0	TimedIO	102958000	ClientHelloDHE	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerKeyExchangeHandshakeServerHelloDone
1360	1	TimedIO	100123900	ClientKeyExchange	Empty
1360	2	TimedIO	100197100	ChangeCipherSpec	Empty
1360	3	TimedIO	355600	ApplicationDataEmpty	Alert2.10ConnectionClosed
1361	-1	Reset	344500	Reset	Reset
